Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6
GD358-128_cal.fit,127,0,60347.9565,2460347.957,2460347.956,2460347.956,2460347.956,-1,-30.24105697,-25,60,16.7884425,32.47579444,20.93475985,16,37,61,0.136116847,0.359775213,0.380261576,0.113237579,0.271528858,0.169114377,0.000814883,0.001418593,0.001472191,0.000859953,0.001194323,0.000965865,167.0385681,253.6141399,258.2964386,131.6787391,227.3495586,175.0911577,865532.1951,1586.900082,2068.948492,1584.109651,2069.448492,2512.390349,117813.5135,804.2477193,671.4169073,175.4699833,693.0689697,146.4890863,367.0606747,6297,21.45553341,19.51085722,19.90555508,19.11615935,345.0493054,0.997823499,2190.542378,2971.729274,2191.042378,1124.770726,229006.2554,749.776292,305.4327775,974.0546875,284.7459183,367.4204531,20.87152511,19.47512881,19.81833445,19.13192316,346.1647382,0.998417181,3734.772108,2495.358603,3735.272108,1601.141397,238453.8134,755.4046616,315.6636774,978.0065918,296.492993,366.5328805,21.10620875,19.54361414,19.86847494,19.21875334,341.0532865,0.998226298,2205.352105,2446.48253,2205.852105,1650.01747,88041.19845,648.1746148,135.8294454,762.4241943,109.4702494,366.8349225,20.31572492,19.38034613,19.85365669,18.90703556,345.6964662,0.996908298,329.6235088,557.8800167,330.1235088,3538.619983,184830.228,716.3083501,258.0316535,2659.433105,229.8175345,362.3144216,20.35028538,19.37080722,19.76382239,18.97779204,353.2446812,0.998259791,463.0664932,411.6731619,463.5664932,3684.826838,125200.6999,672.4754241,186.1788482,701.2523193,155.674299,360.7869704,21.50928152,19.36724426,19.81506787,18.91942065,345.7477959,0.997233611,804.2477193,6323,804.2477193,6352,804.2477193,6415,804.2477193,6368,804.2477193,6344
GD358-129_cal.fit,128,0,60347.95734,2460347.957,2460347.957,2460347.956,2460347.957,-1,-30.28591349,-25,60,16.7884425,32.47579444,20.83517558,16,37,61,0.144460693,0.35526733,0.383141361,0.11356438,0.274346529,0.167660724,0.000841116,0.001432362,0.001506345,0.000877835,0.001224294,0.000981046,171.7487817,248.0289526,254.3516346,129.3687031,224.0854542,170.9000256,847815.6467,1583.426645,2070.957548,1582.917886,2071.457548,2513.582114,122476.0362,804.2477193,675.4292949,181.3306547,704.4629517,152.2864576,367.7122536,6272,20.33206952,19.60319438,20.04738223,19.15900654,344.19028,0.99717073,2192.125273,2970.49548,2192.625273,1126.00452,222244.8621,746.1292555,297.8637555,945.0706787,276.3388155,368.9200214,21.24366473,19.45697174,20.04335804,18.87058544,346.4959539,0.995431335,3736.630309,2493.932235,3737.130309,1602.567765,234851.8018,753.558666,311.6569583,976.3430786,292.0142589,367.2512064,21.42085042,19.54397872,19.83966873,19.24828871,338.9289709,0.998335417,2207.061526,2445.074492,2207.561526,1651.425508,86462.58792,647.8885614,133.4528699,683.8537598,107.5074083,367.4551244,20.33130004,19.47652862,19.90733012,19.04572712,340.4170532,0.996747601,331.4316288,556.7314262,331.9316288,3539.768574,182521.2176,716.4953203,254.7416744,2593.942383,226.9465156,363.9717744,21.19241132,19.39269166,19.92960143,18.8557819,351.2168429,0.996631787,464.9212511,410.3461711,465.4212511,3686.153829,121735.1772,670.4888368,181.5618256,718.4719849,151.365275,361.6414558,20.49075746,19.39726801,20.11557185,18.67896417,349.3394321,0.993696439,804.2477193,6332,804.2477193,6324,804.2477193,6305,804.2477193,6188,804.2477193,6340
GD358-130_cal.fit,129,0,60347.95818,2460347.958,2460347.958,2460347.957,2460347.958,-1,-30.33146139,-25,60,16.7884425,32.47579444,22.58883782,16,37,61,0.141299526,0.356484344,0.381119741,0.113037774,0.27293837,0.169968431,0.000855751,0.001465425,0.001532026,0.000895891,0.001244881,0.001007401,165.1176329,243.2634938,248.7685325,126.173532,219.2486429,168.7197673,824716.1151,1572.372583,2069.000083,1580.049007,2069.500083,2516.450993,116531.9964,804.2477193,669.8679343,173.9626431,701.6933594,144.8956504,366.457963,6339,23.64216623,19.820738,20.0903161,19.5511599,343.9425258,0.998968951,2190.382309,2967.711155,2190.882309,1128.788845,216735.552,741.2308272,292.3995388,913.960083,269.4885504,366.7237853,21.62816641,19.67925529,19.9897015,19.36880908,340.7812349,0.998378346,3734.560597,2491.115441,3735.060597,1605.384559,227580.2619,747.6551257,304.3920306,921.0151367,282.9728409,365.5873595,23.69558346,19.8125647,19.96166329,19.6634661,332.7297498,0.999326977,2205.096717,2442.507428,2205.596717,1653.992572,83756.43302,643.7080268,130.1155641,685.7937622,104.1425807,364.5764019,23.45876876,19.59475746,19.9764834,19.21303153,339.7582249,0.997377895,329.603056,553.449697,330.103056,3543.050303,176832.3412,709.8306777,249.119046,2445.832275,219.8729782,360.8497443,21.68691478,19.63834217,19.95474443,19.3219399,348.339174,0.998769341,462.8516339,407.3347472,463.3516339,3689.165253,119811.5269,667.6260925,179.4590239,739.5014648,148.973412,359.3576953,21.42142728,19.53445489,19.99122088,19.07768889,346.2234059,0.997220719,804.2477193,6296,804.2477193,6338,804.2477193,6319,804.2477193,6353,804.2477193,6312
GD358-131_cal.fit,130,0,60347.95902,2460347.959,2460347.959,2460347.958,2460347.959,-1,-30.37645167,-24.96875,60,16.7884425,32.47579444,21.49321113,16,37,61,0.139101328,0.355279482,0.379000398,0.113279329,0.273111569,0.171979041,0.000825198,0.00141874,0.001481457,0.000868078,0.001209048,0.000980792,168.5672926,250.4189566,255.8294134,130.4944434,225.8897993,175.3470862,854894.4396,1581.296896,2069.713689,1577.584189,2070.213689,2518.915811,118916.9516,804.2477193,670.2885569,177.4115795,682.4060669,147.8610989,364.8781431,6406,21.81706999,19.58496885,19.95499375,19.21494395,347.0560211,0.998237134,2191.208857,2965.336787,2191.708857,1131.163213,224106.1403,745.2309835,300.7203743,961.5908203,278.653125,365.1466103,21.93175169,19.56988437,19.9879166,19.15185213,350.2025978,0.997945416,3735.645885,2488.870453,3736.145885,1607.629547,234956.6639,752.0235058,312.4326063,962.2463989,292.1446444,364.9153496,21.08887019,19.66952888,19.88274421,19.45631354,342.3323729,0.999293912,2205.854971,2440.085124,2206.354971,1656.414876,86987.93345,646.2439226,134.6054182,642.1435547,108.1606219,364.4698119,22.02449694,19.55612535,19.81058224,19.30166845,339.4088511,0.99880484,330.2686461,550.7505057,330.7686461,3545.749494,183394.4231,714.650167,256.6212554,2473.036133,228.0322575,360.6608603,20.64297882,19.61083336,19.82194767,19.39971906,345.7812531,0.999400635,463.5920463,404.8885886,464.0920463,3691.611411,125449.2789,671.7404502,186.7526049,809.1609497,155.9833816,358.4655235,21.45409919,19.45769864,19.85324076,19.06215651,344.359784,0.997738789,804.2477193,6295,804.2477193,6375,804.2477193,6296,804.2477193,6272,804.2477193,6197
GD358-132_cal.fit,131,0,60347.95985,2460347.96,2460347.96,2460347.959,2460347.96,-1,-30.42150666,-25,60,16.7884425,32.47579444,20.5641316,16,37,61,0.137408749,0.357904118,0.384500898,0.114960658,0.266170416,0.170119866,0.000819869,0.00142016,0.001490778,0.000867108,0.00118675,0.000973423,167.5983483,252.0167978,257.919608,132.5794068,224.2851416,174.7645808,859639.6774,1583.581206,2068.704812,1574.985089,2069.204812,2521.514911,118122.013,804.2477193,670.3605227,176.2066963,731.1687012,146.8726739,365.5614548,6359,20.80982207,19.47289415,19.67188143,19.27390686,338.3135459,0.999209667,2189.894925,2962.693545,2190.394925,1133.806455,226576.0717,747.4101378,303.1482452,966.4586792,281.7242328,366.5565828,20.19189968,19.4213897,19.84629705,18.99648235,349.2540454,0.997790632,3734.063988,2486.197207,3734.563988,1610.302793,238737.4603,755.2246134,316.1145123,977.9439087,296.845679,365.1293283,20.68733233,19.55195001,19.84872326,19.25517675,350.8792526,0.998978791,2204.499331,2437.222943,2204.999331,1659.277057,88635.18391,647.573428,136.8727932,653.7835693,110.2088098,364.5763992,20.45535414,19.42424268,19.75371068,19.09477468,344.0900463,0.998407031,329.3289936,548.282256,329.8289936,3548.217744,180710.7858,712.3702256,253.6753774,835.010376,224.6954284,359.7702909,20.61939408,19.39284166,19.96084479,18.82483853,352.2551332,0.996311332,462.6975973,402.6083309,463.1975973,3693.891669,124980.1757,672.2504157,185.9131251,791.9984741,155.4000996,359.6425534,20.62098732,19.31836658,19.74619737,18.89053579,345.7795726,0.997465139,804.2477193,6379,804.2477193,6232,804.2477193,6300,804.2477193,6232,804.2477193,6183
GD358-133_cal.fit,132,0,60347.96069,2460347.961,2460347.96,2460347.96,2460347.961,-1,-30.46725237,-25,60,16.7884425,32.47579444,21.68088569,16,37,61,0.133020664,0.358107539,0.381667424,0.114858512,0.269579664,0.169206334,0.000844529,0.001468155,0.001532325,0.000899002,0.001236822,0.001005495,157.5087204,243.9166419,249.0772767,127.762227,217.9615046,168.2816188,826146.6953,1574.177753,2066.537876,1572.110049,2067.037876,2524.389951,109894.5817,804.2477193,665.5406216,165.1207728,674.102417,136.6427024,366.6088101,6219,21.22663693,19.71187134,19.85302,19.57072267,329.8073322,0.999160211,2187.91661,2959.999449,2188.41661,1136.500551,217839.4211,741.8949952,293.6256782,919.6408691,270.861099,366.9268128,22.44304948,19.69490447,20.06218028,19.32762866,337.3752801,0.997195452,3732.341543,2483.493205,3732.841543,1613.006795,228212.1412,748.3921825,304.9365647,948.3198242,283.7585183,366.6914169,22.74014777,19.7071574,20.02491858,19.38939623,337.5547659,0.997929093,2203.008377,2434.268299,2203.508377,1662.231701,85113.92197,645.4563483,131.8662713,641.7408447,105.8304797,365.8959515,21.42761718,19.72045737,20.02690074,19.414014,337.3388794,0.998047192,326.5778107,545.4739289,327.0778107,3551.026071,175422.1139,710.1520757,247.0204903,816.4937134,218.1195044,362.4625584,21.35932658,19.56253676,20.0799756,19.04509792,347.8718372,0.996637979,460.1265187,399.8702529,460.6265187,3696.629747,119559.0971,668.2863814,178.9039855,735.4631958,148.6595414,360.8402497,20.88853616,19.73960107,20.26563469,19.21356745,348.3066218,0.996632919,804.2477193,6347,804.2477193,6429,804.2477193,6370,804.2477193,6284,804.2477193,6348
GD358-134_cal.fit,133,0,60347.96153,2460347.962,2460347.961,2460347.961,2460347.961,-1,-30.51243432,-24.96875,60,16.7884425,32.47579444,22.17173414,16,37,61,0.130964224,0.358896396,0.381549857,0.113422436,0.27002717,0.169908751,0.000842769,0.001473118,0.001534724,0.000898338,0.001239793,0.001009096,155.3974702,243.630445,248.6114069,126.2581373,217.8001892,168.3772242,825910.1151,1576.692787,2065.121333,1568.494159,2065.621333,2528.005841,108164.6772,804.2477193,664.7177902,162.7227055,648.864502,134.4917426,368.2758731,6365,22.95308762,19.6881378,20.03217458,19.34410102,352.8555415,0.998700157,2186.320626,2955.824882,2186.820626,1140.675118,218130.0684,743.3624558,293.4370262,925.4179688,271.2224893,369.5798658,22.71314042,19.73755631,20.06798452,19.40712811,353.1723397,0.99881344,3730.516963,2479.518107,3731.016963,1616.981893,228095.9203,749.4154521,304.3651151,924.4187622,283.6140095,368.6344781,22.9718575,19.65991254,19.94824014,19.37158495,352.4346565,0.999077156,2201.165487,2430.383826,2201.665487,1666.116174,84134.04819,646.0896946,130.2203841,635.9376221,104.6121067,367.9583959,20.95545997,19.7260968,20.23750613,19.21468747,351.7847818,0.997081594,324.9465387,541.3578688,325.4465387,3555.142131,175601.1025,711.0855351,246.9479322,833.0655518,218.3420584,363.7145258,22.39971687,19.72732816,20.18734272,19.2673136,356.8516748,0.997800874,458.710212,395.6012506,459.210212,3700.898749,119948.9757,669.8315848,179.0733348,684.7978516,149.1443156,362.2833811,21.03714247,19.62349049,20.06382814,19.18315284,349.7641834,0.997707518,804.2477193,6435,804.2477193,6448,804.2477193,6382,804.2477193,6282,804.2477193,6285
GD358-135_cal.fit,134,0,60347.96236,2460347.962,2460347.962,2460347.961,2460347.962,-1,-30.55767761,-25,60,16.7884425,32.47579444,22.62908131,16,37,61,0.130821739,0.356357965,0.381200326,0.113783738,0.270225564,0.171479469,0.000841839,0.001466227,0.001533538,0.00089913,0.001239935,0.001011634,155.399865,243.0442436,248.5757548,126.5486645,217.9353423,169.507422,824076.1941,1572.878368,2061.091146,1565.543331,2061.591146,2530.956669,107807.0808,804.2477193,662.5217482,162.7223273,648.4108276,134.0471078,365.9690871,6446,22.85632135,19.75300961,20.12777813,19.37824109,344.9045387,0.998074146,2182.615744,2953.116933,2183.115744,1143.383067,216510.7759,741.0418229,292.1707915,924.744873,269.2090642,366.912118,22.47663737,19.69188436,20.04079137,19.34297734,341.7673781,0.998059627,3726.837987,2476.52268,3727.337987,1619.97732,227438.4883,747.5814705,304.2323776,914.9675293,282.7965598,365.9192368,22.37031061,19.79020878,20.15741945,19.42299812,348.4422991,0.998373016,2197.270715,2427.933572,2197.770715,1668.566428,84187.32187,644.9197642,130.5392183,605.0158691,104.678347,365.5935024,21.31468399,19.66652453,20.12098297,19.2120661,352.5618395,0.997715761,321.2786267,538.6664819,321.7786267,3557.833518,175312.5276,709.3592317,247.1420964,834.2410278,217.983245,361.1921688,23.32037324,19.70021197,20.12087848,19.27954545,349.3789335,0.997902449,454.7780147,392.85528,455.2780147,3703.64472,120627.0804,668.4409477,180.4603396,678.7384033,149.9874697,359.76177,23.4361613,19.75427684,20.19907743,19.30947624,352.7571295,0.997838829,804.2477193,6334,804.2477193,6384,804.2477193,6284,804.2477193,6261,804.2477193,6328
GD358-136_cal.fit,135,0,60347.96321,2460347.963,2460347.963,2460347.962,2460347.963,-1,-30.60361069,-25,60,16.7884425,32.47579444,22.95295009,16,37,61,0.131119254,0.357079379,0.380742483,0.113427327,0.273013564,0.16930336,0.000849155,0.001479375,0.001543605,0.000907092,0.001256449,0.001015508,154.4114831,241.371828,246.65804,125.045068,217.2897622,166.7179327,821758.8908,1580.94785,2060.016954,1562.908948,2060.516954,2533.591052,107748.4129,804.2477193,666.2997062,161.711632,646.0894165,133.9741603,370.98112,6353,24.05177091,20.03872986,20.51781221,19.5596475,356.144706,0.997674412,2182.036567,2950.731091,2182.536567,1145.768909,216224.0168,744.6441748,290.3722666,894.7662964,268.8525085,372.1507968,22.43254801,19.77710411,20.2897186,19.26448962,347.613153,0.996744707,3726.084318,2474.230522,3726.584318,1622.269478,226601.6467,750.5493337,301.9143933,929.6665649,281.7560328,372.0060358,23.28139805,19.85840275,20.11578763,19.60101786,339.2803565,0.99880473,2196.718834,2425.478887,2197.218834,1671.021113,83714.41224,649.2003729,128.9500372,593.3743896,104.0903322,371.4145808,22.38406182,19.78296305,20.2295564,19.33636971,352.044778,0.997798149,320.5709502,536.2651043,321.0709502,3560.234896,176236.3969,713.7993396,246.8990753,813.0057983,219.1319822,366.6716053,22.19508585,19.71829003,20.18412269,19.25245737,354.8834297,0.997697369,454.2867939,390.5073534,454.7867939,3705.992647,118982.4181,671.2721012,177.249163,675.5114746,147.9424999,365.0992814,23.37283587,19.63910534,20.14027008,19.1379406,348.6796114,0.996946004,804.2477193,6189,804.2477193,6423,804.2477193,6166,804.2477193,6192,804.2477193,6228
GD358-141_cal.fit,136,0,60347.96738,2460347.967,2460347.967,2460347.967,2460347.967,-1,-30.83162858,-25,60,16.7884425,32.47579444,19.84424005,16,37,61,0.13691305,0.356366556,0.379406143,0.11536193,0.270127981,0.171105097,0.000818626,0.00140907,0.001469784,0.000867752,0.001193038,0.000973109,167.247424,252.9090691,258.1374004,132.9434141,226.4203266,175.8335098,896324.8293,1645.373726,2057.561921,1549.087151,2058.061921,2547.412849,122718.566,804.2477193,698.317851,175.7345395,757.2944946,152.5880186,402.1414608,6278,19.45598017,19.22547022,19.4003136,19.05062684,337.1065775,0.999319769,2179.127056,2936.788689,2179.627056,1159.711311,235496.9538,774.1751007,304.1908137,1080.479248,292.8164397,401.7025997,19.96077828,19.23415819,19.55722047,18.91109592,348.0682585,0.998651465,3723.551592,2460.173993,3724.051592,1636.326007,246534.4584,781.1933719,315.5869817,1136.92334,306.5404507,401.7298573,20.62003649,19.29521524,19.44110398,19.14932649,335.6542528,0.999475292,2193.872398,2411.283666,2194.372398,1685.216334,92706.91401,675.5209231,137.2376648,680.5979004,115.2715908,401.2381818,20.21898878,19.21713215,19.5301218,18.90414251,352.6215221,0.998865914,317.8915501,522.4385967,318.3915501,3574.061403,190628.3618,742.6521887,256.6859221,943.8782349,237.0269225,397.1225267,18.47412845,19.16911781,19.68301589,18.65521973,353.2564498,0.996964182,451.5530704,376.670077,452.0530704,3719.829923,130958.1412,699.8455088,187.1243575,782.7459106,162.8330899,394.9374104,20.33552811,19.11902544,19.44721857,18.79083231,342.5563537,0.998249313,804.2477193,6383,804.2477193,6406,804.2477193,6353,804.2477193,6198,804.2477193,6212
GD358-142_cal.fit,137,0,60347.96823,2460347.968,2460347.968,2460347.967,2460347.968,-1,-30.87790502,-25,60,16.7884425,32.47579444,20.72842418,16,37,61,0.135150236,0.359504147,0.379343638,0.114422809,0.271176464,0.168966018,0.000847554,0.001468131,0.001522373,0.000901203,0.001237051,0.001006326,159.4591028,244.8720228,249.1791573,126.9667472,219.212049,167.9037969,869960.9228,1655.586293,2056.002173,1546.435422,2056.502173,2550.064578,117575.4243,804.2477193,702.5692367,167.3506583,758.8869629,146.1930465,414.2317922,6259,21.28633176,19.54078974,20.05283385,19.02874563,355.6476834,0.997192905,2177.489449,2933.93806,2177.989449,1162.56194,230050.4636,778.9600843,295.3302336,1024.737549,286.0442848,415.1989447,21.57678435,19.44467779,20.01632973,18.87302584,352.1027925,0.996272647,3721.733855,2457.629903,3722.233855,1638.870097,239254.4776,784.9618943,304.7975696,1053.734375,297.4885372,414.6469791,21.69919228,19.53022621,19.94208521,19.11836721,349.0154388,0.997933499,2192.386561,2408.454008,2192.886561,1688.045992,89322.80639,682.0077586,130.9703669,671.4783936,111.0637982,414.6334691,20.57765127,19.38562054,19.86456953,18.90667155,354.0128558,0.997451659,316.2945416,519.3963317,316.7945416,3577.103668,185586.2924,745.7025837,248.8744124,915.2005615,230.7576235,409.2446653,20.50060343,19.35655512,20.01527326,18.69783698,359.1372141,0.995374148,449.7635758,373.5664249,450.2635758,3722.933575,125746.8829,704.8510891,178.4020551,779.8429565,156.3534218,408.7072686,18.72998199,19.23057644,19.84309465,18.61805823,355.8626298,0.995864551,804.2477193,6285,804.2477193,6186,804.2477193,6345,804.2477193,6413,804.2477193,6251
GD358-143_cal.fit,138,0,60347.96906,2460347.969,2460347.969,2460347.968,2460347.969,-1,-30.92360003,-24.96875,60,16.7884425,32.47579444,20.29592679,16,37,61,0.133413894,0.358915203,0.382361069,0.113462032,0.27029226,0.169045474,0.000850333,0.001474301,0.001536394,0.000905011,0.001242593,0.001011834,156.8961075,243.4476429,248.8691187,125.3709249,217.5227638,167.0683174,875979.4113,1675.652741,2056.935795,1544.166495,2057.435795,2552.333505,116867.8244,804.2477193,710.5351603,164.4785943,757.7890015,145.3132183,427.8310514,6313,20.8211615,19.35613136,19.61977474,19.09248799,338.5006734,0.998613176,2178.443648,2931.714413,2178.943648,1164.785587,231362.7278,788.3831256,293.4648399,1090.61792,287.6759513,429.4127411,20.46933068,19.24351553,19.54405734,18.94297371,339.3689858,0.998274168,3722.535715,2455.029298,3723.035715,1641.470702,242295.9036,793.3393031,305.4127063,1091.311523,301.2702402,426.6840315,20.3771077,19.35312639,19.43255617,19.27369662,324.5535475,0.999371182,2193.517685,2406.49179,2194.017685,1690.00821,89262.49909,690.5930561,129.254846,698.5993652,110.9888122,427.2683517,19.68871228,19.21222403,19.46367679,18.96077127,331.7232163,0.997745149,317.1158338,517.1513194,317.6158338,3579.348681,186390.5355,755.5194943,246.7051306,969.1810303,231.7576178,422.4727366,20.61794771,19.26853433,19.87556049,18.66150816,350.5995128,0.995578775,450.6778479,371.7078817,451.1778479,3724.792118,126667.7454,713.5463768,177.5185882,799.8156738,157.4984204,421.5855961,19.80130086,19.08492241,19.47748131,18.6923635,346.7888674,0.997891602,804.2477193,6206,804.2477193,6293,804.2477193,6288,804.2477193,6131,804.2477193,6291
GD358-144_cal.fit,139,0,60347.9699,2460347.97,2460347.97,2460347.969,2460347.97,-1,-30.96934599,-25,60,16.7884425,32.47579444,18.98043276,16,37,61,0.131091459,0.359160098,0.383914508,0.115687959,0.267184317,0.167945449,0.00083487,0.001449329,0.001515904,0.00089593,0.001214028,0.000993622,157.0202703,247.8113076,253.2578795,129.1261696,220.080764,169.0234336,909236.8706,1710.787166,2058.022842,1541.073665,2058.522842,2555.426335,119193.1883,804.2477193,725.2084328,164.357146,817.3352661,148.2045711,447.2959334,6166,18.36673548,19.09572082,19.58220175,18.6092399,342.2386674,0.996085926,2179.455284,2928.559222,2179.955284,1167.940778,240267.2093,803.6182952,298.9817563,1147.044434,298.7477658,448.0771389,18.87395274,19.00881742,19.45298869,18.56464615,341.00006,0.996486735,3723.606492,2452.005486,3724.106492,1644.494514,252233.2294,810.8295774,311.0804495,1190.481812,313.6262911,446.7737335,19.61323625,19.16800391,19.39424118,18.94176664,334.0397697,0.998535503,2194.214709,2402.955916,2194.714709,1693.544084,94280.62505,707.5581294,133.2478861,727.8387451,117.22834,447.1568481,18.91058557,19.11363832,19.55155837,18.67571827,342.521828,0.99687741,317.9492261,514.0044192,318.4492261,3582.495581,191711.5203,769.5089159,249.1348916,1031.312378,238.3737196,442.1610343,19.36418339,19.04315079,19.69474356,18.39155801,349.5908961,0.994652359,451.8510181,368.3799878,452.3510181,3728.120012,130744.2865,728.535025,179.4619093,858.507019,162.5671835,440.7854506,18.75390314,18.93564751,19.49941114,18.37188387,348.7318362,0.995851206,804.2477193,6427,804.2477193,6307,804.2477193,6199,804.2477193,6391,804.2477193,6274
